ADDRESS,PHONE,POSTAL,LONGITUDE,LATITUDE,NAME
"7865 W 159th St, Tinley Park, Illinois, 60477",(708) 532-3113,60477,-87.81063992339426,41.60198993666724,Liquor Store
"11845 Southwest Hwy, Palos Heights, Illinois, 60463",(708) 448-8507,60463,-87.81404998499634,41.67665997778304,Liquor Store
"1312 N Cedar Rd, New Lenox, Illinois, 60451",(815) 485-3629,60451,-87.96592999999996,41.53022000000004,Liquor Store
"19829 S La Grange Rd, Mokena, Illinois, 60448",(708) 995-5787,60448,-87.85020991877893,41.53081003332557,Liquor Store
"7956 W Lincoln Hwy, Frankfort, Illinois, 60423",(779) 324-5158,60423,-87.80938991949913,41.50686005943772,Liquor Store
"590 Bankview Dr, Frankfort, Illinois, 60423",(815) 469-1151,60423,-87.8513600510704,41.51104993782112,Liquor Store
"459 W Nebraska St, Frankfort, Illinois, 60423",(815) 469-2107,60423,-87.86130006217893,41.497889996104924,Liquor Store
"10116 191st St, Mokena, Illinois, 60448",(708) 478-8141,60448,-87.86515005107043,41.543250015003665,Liquor Store
"8509 191st Pl, Mokena, Illinois, 60448",(708) 574-1196,60448,-87.82307999999995,41.54254991949924,Liquor Store
"9400 Enterprise Dr, Mokena, Illinois, 60448",(708) 478-6695,60448,-87.84613999999993,41.540260037220705,Liquor Store
"19844 Lakeview Way, Mokena, Illinois, 60448",(708) 479-7578,60448,-87.85339999999997,41.530050000000074,Liquor Store
"1200 S Cedar Rd, New Lenox, Illinois, 60451",(815) 485-4800,60451,-87.96515997158012,41.49445995441221,Liquor Store
"6005 S La Grange Rd, La Grange, Illinois, 60525",(708) 352-1832,60525,-87.86760999999996,41.78100000000006,Liquor Store
"90 Countryside Plz, La Grange, Illinois, 60525",(708) 579-2451,60525,-87.87136999999996,41.78123000000005,Liquor Store
"6101 East Ave, La Grange, Illinois, 60525",(708) 482-8200,60525,-87.85842995167079,41.77969997446485,Liquor Store
"5747 S Harlem Ave, Chicago, Illinois, 60638",(773) 788-9800,60638,-87.8011099922097,41.78699002553526,Liquor Store
"7147 W Archer Ave, Chicago, Illinois, 60638",(773) 586-0026,60638,-87.80059999999997,41.79195000000004,Liquor Store
"6656 W Archer Ave, Chicago, Illinois, 60638",(773) 306-1745,60638,-87.78895992339426,41.79224005164741,Liquor Store
"3808 Sunnyside Ave, Brookfield, Illinois, 60513",(708) 387-2525,60513,-87.84648004443396,41.82176000000004,Liquor Store
"3748 Grand Blvd, Brookfield, Illinois, 60513",(708) 255-5481,60513,-87.84447003332549,41.82257991949925,Liquor Store
"30 N La Grange Rd, La Grange, Illinois, 60525",(708) 352-9000,60525,-87.87004999999994,41.81756000000007,Liquor Store
"81 S La Grange Rd, La Grange, Illinois, 60525",(708) 639-4329,60525,-87.8695399844194,41.81298996667453,Liquor Store
"50 S La Grange Rd, La Grange, Illinois, 60525",(708) 352-6487,60525,-87.86961003390236,41.813630000000046,Liquor Store
"25 S Ashland Ave, La Grange, Illinois, 60525",(708) 352-4848,60525,-87.87228999999996,41.81462000000005,Liquor Store
"15 W Harris Ave, La Grange, Illinois, 60525",(708) 354-6887,60525,-87.87040002943033,41.8139700261122,Liquor Store
"4700 Gilbert Ave, Western Springs, Illinois, 60558",(708) 246-5516,60558,-87.88948999999997,41.80311000000006,Liquor Store
"929 Burlington Ave, Western Springs, Illinois, 60558",(708) 784-0200,60558,-87.90174999999994,41.808710000000076,Liquor Store
"925 Burlington Ave, Western Springs, Illinois, 60558",(708) 246-0893,60558,-87.90174996335624,41.80870997778303,Liquor Store
"915 Burlington Ave, Western Springs, Illinois, 60558",(708) 246-0380,60558,-87.9013099961048,41.80882999220977,Liquor Store
"5425 S La Grange Rd, La Grange, Illinois, 60525",(708) 354-0355,60525,-87.86859999999996,41.79176000000007,Liquor Store
"12 Grant Sq, Hinsdale, Illinois, 60521",(630) 887-4700,60521,-87.93247999999994,41.802760000000035,Liquor Store
"24 E Hinsdale Ave, Hinsdale, Illinois, 60521",(630) 323-4370,60521,-87.92836999999997,41.80265000000003,Liquor Store
"13 W 1st St, Hinsdale, Illinois, 60521",(630) 908-7175,60521,-87.93004999999994,41.801560000576956,Liquor Store
"26 W 1st St, Hinsdale, Illinois, 60521",(630) 655-1893,60521,-87.93048999999996,41.8015099849964,Liquor Store
"777 N York Rd, Hinsdale, Illinois, 60521",(630) 887-0088,60521,-87.92538996883884,41.81531007660572,Liquor Store
"51 S Washington St, Hinsdale, Illinois, 60521",(630) 789-2020,60521,-87.92920999999996,41.80176000000006,Liquor Store
"5817 W Madison St, Chicago, Illinois, 60644",(773) 379-7757,60644,-87.77061997446475,41.88012999552799,Liquor Store
"20 E Jackson Blvd, Chicago, Illinois, 60604",(212) 244-1111,60604,-87.6267800510704,41.878240007790346,Liquor Store
"136 S Dearborn St, Chicago, Illinois, 60603",(312) 263-0700,60603,-87.62936999999994,41.87966000000006,Liquor Store
"10 S Lasalle St, Chicago, Illinois, 60603",(312) 422-0722,60603,-87.63240999999994,41.881380000000036,Liquor Store
"17 E Monroe St, Chicago, Illinois, 60603",(312) 781-6900,60603,-87.62715997446475,41.88074995167088,Liquor Store
"117 N Wabash Ave, Chicago, Illinois, 60602",(312) 750-1755,60602,-87.62621999999999,41.88364000000007,Liquor Store
"108 N State St, Chicago, Illinois, 60602",(312) 658-0477,60602,-87.62793000447202,41.88379000000003,Liquor Store
"127 N Dearborn St, Chicago, Illinois, 60602",(312) 346-4328,60602,-87.62941999999998,41.88390000000004,Liquor Store
"4 E Madison St, Chicago, Illinois, 60602",(312) 263-8087,60602,-87.62773999999996,41.88208000000003,Liquor Store
"151 N Michigan Ave, Chicago, Illinois, 60601",(312) 540-1927,60601,-87.62439992281736,41.88471001832192,Liquor Store
"151 E Randolph St, Chicago, Illinois, 60601",(312) 291-8211,60601,-87.62281999999999,41.88426000000004,Liquor Store
"53 E Lake St, Chicago, Illinois, 60601",(312) 658-1250,60601,-87.62598999999994,41.885740000000055,Liquor Store
"16 W Randolph St, Chicago, Illinois, 60601",(312) 553-1550,60601,-87.6279199760522,41.88451003000731,Liquor Store
"26 W Randolph St, Chicago, Illinois, 60601",(312) 201-0511,60601,-87.62897999999996,41.88450000000006,Liquor Store
"100 W Randolph St, Chicago, Illinois, 60601",(312) 726-4015,60601,-87.63138001168538,41.884500033902455,Liquor Store
"201 N Clark St, Chicago, Illinois, 60601",(312) 239-1888,60601,-87.63094992166356,41.88605002553527,Liquor Store
"424 S Wabash Ave, Chicago, Illinois, 60605",(312) 588-4927,60605,-87.626060026689,41.876270000000034,Liquor Store
"511 S State St, Chicago, Illinois, 60605",(312) 291-8950,60605,-87.62758999999994,41.875350000000026,Liquor Store
"55 E Jackson Blvd, Chicago, Illinois, 60604",(312) 235-0315,60604,-87.62571997446474,41.87822994503446,Liquor Store
"333 S State St, Chicago, Illinois, 60604",(312) 663-9775,60604,-87.62762993334898,41.87753002553529,Liquor Store
"27 W Jackson Blvd, Chicago, Illinois, 60604",(312) 360-1108,60604,-87.62863999999996,41.87817000000007,Liquor Store
"175 W Jackson Blvd, Chicago, Illinois, 60604",(312) 360-1977,60604,-87.63321997446474,41.878099918922345,Liquor Store
"6 W Maple St, Chicago, Illinois, 60610",(312) 664-7270,60610,-87.62871999999999,41.90190003332555,Liquor Store
"70 E Oak St, Chicago, Illinois, 60611",(312) 664-6223,60611,-87.6257000255352,41.90082000057697,Liquor Store
"68 W Hubbard St, Chicago, Illinois, 60654",(312) 329-6500,60654,-87.63077999999996,41.89006003332555,Liquor Store
"635 N State St, Chicago, Illinois, 60654",(312) 475-0641,60654,-87.62808999999999,41.89354000000003,Liquor Store
"615 N State St, Chicago, Illinois, 60654",(312) 374-4144,60654,-87.62807999999995,41.89288000000005,Liquor Store
"401 N Michigan Ave, Chicago, Illinois, 60611",(312) 943-4200,60611,-87.62412999999998,41.88939000000005,Liquor Store
"445 N Michigan Ave, Chicago, Illinois, 60611",,60611,-87.62406994330361,41.89035005554255,Liquor Store
"520 N Michigan Ave, Chicago, Illinois, 60611",(312) 527-1010,60611,-87.62415999999996,41.89156000000003,Liquor Store
"600 E Grand Ave, Chicago, Illinois, 60611",(312) 595-5596,60611,-87.60835994892949,41.89211999163284,Liquor Store
"101 E Erie St, Chicago, Illinois, 60611",(312) 337-4161,60611,-87.62504999999999,41.89410998110129,Liquor Store
"259 E Erie St, Chicago, Illinois, 60611",(312) 255-1130,60611,-87.6207700255352,41.89415998499639,Liquor Store
"301 E North Water St, Chicago, Illinois, 60611",(312) 245-9130,60611,-87.6202199616255,41.88954995888427,Liquor Store
"633 N Wells St, Chicago, Illinois, 60654",(312) 255-0340,60654,-87.63407999999998,41.89340000000004,Liquor Store
"348 N Clark St, Chicago, Illinois, 60654",(312) 321-1473,60654,-87.63104999999996,41.88851000000005,Liquor Store
"820 N Michigan Ave, Chicago, Illinois, 60611",(312) 337-7711,60611,-87.62487999999996,41.89748000000003,Liquor Store
"836 N Michigan Ave, Chicago, Illinois, 60611",(312) 914-4155,60611,-87.62410999999997,41.89793000000003,Liquor Store
"900 N Michigan Ave, Chicago, Illinois, 60611",(312) 397-1243,60611,-87.62414001341614,41.899260081077756,Liquor Store
"50 E Walton St, Chicago, Illinois, 60611",(312) 573-1600,60611,-87.62637002553521,41.900000033325576,Liquor Store
"875 N Michigan Ave, Chicago, Illinois, 60611",(312) 664-0417,60611,-87.62406999999996,41.898750000000064,Liquor Store
"845 N Michigan Ave, Chicago, Illinois, 60611",(312) 266-4290,60611,-87.62404996436679,41.898029974464805,Liquor Store
"835 N Michigan Ave, Chicago, Illinois, 60611",(312) 867-5500,60611,-87.62406999999996,41.897710000000075,Liquor Store
"185 N Wabash Ave, Chicago, Illinois, 60601",(312) 345-1710,60601,-87.62623996667445,41.88551997446484,Liquor Store
"18 W Hubbard St, Chicago, Illinois, 60654",(312) 955-8018,60654,-87.62866999999994,41.89008000000007,Liquor Store
"400 N State St, Chicago, Illinois, 60654",(312) 265-1240,60654,-87.62805002221697,41.88952000000006,Liquor Store
"444 N Lasalle St, Chicago, Illinois, 60654",(312) 222-6200,60654,-87.63259005554247,41.8904899744648,Liquor Store
"541 N Wells St, Chicago, Illinois, 60654",(312) 661-1306,60654,-87.63405993003074,41.892010025535285,Liquor Store
"216 W Jackson Blvd, Chicago, Illinois, 60606",(312) 877-5373,60606,-87.6344800510704,41.87813004443404,Liquor Store
"1130 S Wabash Ave, Chicago, Illinois, 60605",(312) 374-4502,60605,-87.62586007775946,41.86843993060775,Liquor Store
"222 S Riverside Plz, Chicago, Illinois, 60606",(312) 876-6887,60606,-87.63836006939225,41.87867997446483,Liquor Store
"1243 S Wabash Ave, Chicago, Illinois, 60605",(312) 922-7403,60605,-87.62576998499632,41.86625998167819,Liquor Store
"1239 S Michigan Ave, Chicago, Illinois, 60605",(312) 566-9999,60605,-87.62409999999994,41.866460000000075,Liquor Store
"1801 S Canal St, Chicago, Illinois, 60616",(312) 243-7080,60616,-87.63862995556595,41.857070069969254,Liquor Store
"229 W Cermak Rd, Chicago, Illinois, 60616",(312) 225-1988,60616,-87.63328002553521,41.8527599267126,Liquor Store
"2260 S Wentworth Ave, Chicago, Illinois, 60616",(312) 842-6398,60616,-87.63200006996918,41.85113000000007,Liquor Store
"2247 S Wentworth Ave, Chicago, Illinois, 60616",(312) 842-1171,60616,-87.63194999552788,41.85153002553528,Liquor Store
"2400 S Wentworth Ave, Chicago, Illinois, 60616",(312) 791-1618,60616,-87.63194002611209,41.84904000000006,Liquor Store
"2117 S China Pl, Chicago, Illinois, 60616",(312) 328-9998,60616,-87.63306993782102,41.85466994503449,Liquor Store
"1310 S Wabash Ave, Chicago, Illinois, 60605",(312) 566-9817,60605,-87.62579003390239,41.86539000000005,Liquor Store
"117 N Clinton St, Chicago, Illinois, 60661",(312) 207-1261,60661,-87.64119999999997,41.88355000000007,Liquor Store
"131 N Clinton St, Chicago, Illinois, 60661",(312) 831-2729,60661,-87.64122999999995,41.883890000000065,Liquor Store
"500 W Madison St, Chicago, Illinois, 60661",(312) 463-0983,60661,-87.64045005107039,41.881880026689096,Liquor Store
"131 S Clinton St, Chicago, Illinois, 60661",(312) 454-2200,60661,-87.64106999999996,41.879890000000046,Liquor Store
"117 S Clinton St, Chicago, Illinois, 60661",(312) 775-9028,60661,-87.64107992281737,41.880010025535285,Liquor Store
"727 W Lake St, Chicago, Illinois, 60661",(312) 454-5514,60661,-87.64672999999999,41.8856699372442,Liquor Store
"1139 W Fulton Market, Chicago, Illinois, 60607",(312) 226-5768,60607,-87.65586999999994,41.88666000000006,Liquor Store
"1047 W Madison St, Chicago, Illinois, 60607",(312) 666-5111,60607,-87.65398999999996,41.88161000000008,Liquor Store
"908 W Randolph St, Chicago, Illinois, 60607",(312) 563-0145,60607,-87.6502400255352,41.88445006607414,Liquor Store
"902 W Randolph St, Chicago, Illinois, 60607",(312) 226-7552,60607,-87.64990999999998,41.88445000000007,Liquor Store
"810 W Randolph St, Chicago, Illinois, 60607",(312) 666-2222,60607,-87.64798002553516,41.88449004053889,Liquor Store
"345 N Aberdeen St, Chicago, Illinois, 60607",(312) 666-7861,60607,-87.65437999999995,41.88798000000003,Liquor Store
"1307 W Lake St, Chicago, Illinois, 60607",(312) 226-2600,60607,-87.65928999999994,41.88575000000003,Liquor Store
"842 W Lake St, Chicago, Illinois, 60607",(312) 421-4096,60607,-87.6491800255352,41.885660007790314,Liquor Store
"801 W Jackson Blvd, Chicago, Illinois, 60607",(312) 332-1634,60607,-87.64730999999995,41.87793000000005,Liquor Store
"2802 S Wentworth Ave, Chicago, Illinois, 60616",(312) 808-1186,60616,-87.63196007328743,41.842379941139306,Liquor Store
"1212 W Taylor St, Chicago, Illinois, 60607",(312) 421-5440,60607,-87.65734995614288,41.86945001500369,Liquor Store
"1056 W Taylor St, Chicago, Illinois, 60607",(312) 421-5130,60607,-87.65332999999998,41.86950000000007,Liquor Store
"1320 W Taylor St, Chicago, Illinois, 60607",,60607,-87.65981999999997,41.86940000000004,Liquor Store
"1214 W Taylor St, Chicago, Illinois, 60607",(312) 496-3366,60607,-87.6574000255352,41.86944004053892,Liquor Store
"1132 S Jefferson St, Chicago, Illinois, 60607",(312) 768-4400,60607,-87.64223002668905,41.86800994892963,Liquor Store
"601 W Roosevelt Rd, Chicago, Illinois, 60607",(312) 243-0094,60607,-87.64242993782103,41.86718998831465,Liquor Store
"737 W Randolph St, Chicago, Illinois, 60661",(312) 638-0700,60661,-87.64715002553521,41.88426999942311,Liquor Store
"1326 W Madison St, Chicago, Illinois, 60607",(312) 981-7100,60607,-87.66074999999995,41.88157005886081,Liquor Store
"1645 W Jackson Blvd, Chicago, Illinois, 60612",(312) 243-4276,60612,-87.66865001832183,41.87756998110127,Liquor Store
"1041 W Taylor St, Chicago, Illinois, 60607",(312) 829-5888,60607,-87.65279997446476,41.86946994835267,Liquor Store
"3661 S Iron St, Chicago, Illinois, 60609",(773) 847-4126,60609,-87.65931995888415,41.82694005107049,Liquor Store
"3752 S Ashland Ave, Chicago, Illinois, 60609",(773) 523-8891,60609,-87.66549007718254,41.82532000000003,Liquor Store
"3133 S Archer Ave, Chicago, Illinois, 60608",(773) 927-1282,60608,-87.66669999942303,41.837059973887904,Liquor Store
"931 S Western Ave, Chicago, Illinois, 60612",(312) 733-5092,60612,-87.6860299738878,41.86932000000007,Liquor Store
"4305 S Halsted St, Chicago, Illinois, 60609",(773) 624-9900,60609,-87.64567999552789,41.81596995614298,Liquor Store
"W Cermak Rd, Chicago, Illinois, 60623",(773) 762-9446,60623,-87.70088999999996,41.85185000000007,Liquor Store
"2656 S Homan Ave, Chicago, Illinois, 60623",(773) 522-0524,60623,-87.70986003000726,41.84281000000004,Liquor Store
"2110 S Marshall Blvd, Chicago, Illinois, 60623",(773) 522-0100,60623,-87.69914003837447,41.85322997446485,Liquor Store
"3410 W 31st St, Chicago, Illinois, 60623",(773) 847-6969,60623,-87.71019002553521,41.83716006217899,Liquor Store
"3424 W 26th St, Chicago, Illinois, 60623",(773) 277-1760,60623,-87.71093999999994,41.84447000000006,Liquor Store
"3300 W 26th St, Chicago, Illinois, 60623",(773) 522-3816,60623,-87.70773002553517,41.84452005886079,Liquor Store
"3117 W 26th St, Chicago, Illinois, 60623",(773) 254-0006,60623,-87.70316005496554,41.844389970569665,Liquor Store
"3311 W 26th St, Chicago, Illinois, 60623",(773) 762-2598,60623,-87.70824005107039,41.84401003332557,Liquor Store
"2543 S Kedzie Ave, Chicago, Illinois, 60623",(773) 247-1553,60623,-87.70502991892224,41.84508002553525,Liquor Store
"2732 W Cermak Rd, Chicago, Illinois, 60608",(773) 376-4800,60608,-87.69424000779027,41.85210000389518,Liquor Store
"2100 S California Ave, Chicago, Illinois, 60608",(773) 376-8828,60608,-87.69552000447202,41.85363000000007,Liquor Store
"1111 W 40th St, Chicago, Illinois, 60609",(773) 254-7900,60609,-87.65407993003073,41.82103996220248,Liquor Store
"4107 S Ashland Ave, Chicago, Illinois, 60609",(773) 254-0100,60609,-87.66518999552791,41.81909005496564,Liquor Store
"3801 S Sangamon St, Chicago, Illinois, 60609",(773) 823-1421,60609,-87.64916995556594,41.82522000000006,Liquor Store
"3341 S Lituanica Ave, Chicago, Illinois, 60608",(773) 254-6376,60608,-87.64854996277934,41.833530025535254,Liquor Store
"2907 S Archer Ave, Chicago, Illinois, 60608",(773) 523-1121,60608,-87.65793995946107,41.84160993392594,Liquor Store
"3142 S Morgan St, Chicago, Illinois, 60608",(773) 254-7441,60608,-87.65112001168539,41.83665005107047,Liquor Store
"4146 S Archer Ave, Chicago, Illinois, 60632",(872) 444-5145,60632,-87.69767003332545,41.81814006607415,Liquor Store
"1855 S Blue Island Ave, Chicago, Illinois, 60608",(312) 226-9600,60608,-87.66185999610482,41.85676993782109,Liquor Store
"2266 S Blue Island Ave, Chicago, Illinois, 60608",(773) 254-3351,60608,-87.66936007328742,41.85101005886077,Liquor Store
"1711 W Cermak Rd, Chicago, Illinois, 60608",(773) 847-1100,60608,-87.66934999999995,41.851890000000026,Liquor Store
"2404 S Wolcott Ave, Chicago, Illinois, 60608",(773) 242-2240,60608,-87.67218004501092,41.84414005496566,Liquor Store
"1314 W 21st Pl, Chicago, Illinois, 60608",(312) 829-0198,60608,-87.66079999999994,41.85332000000005,Liquor Store
"1808 S Ashland Ave, Chicago, Illinois, 60608",(312) 666-5180,60608,-87.66618000447203,41.85745000000003,Liquor Store
"1509 W 18th St, Chicago, Illinois, 60608",(312) 738-2412,60608,-87.66410999999994,41.85781000000003,Liquor Store
"1639 W 18th St, Chicago, Illinois, 60608",(312) 243-2308,60608,-87.66770999999994,41.857749948352705,Liquor Store
"1550 W 18th St, Chicago, Illinois, 60608",(312) 226-0106,60608,-87.66552999999999,41.857840054965635,Liquor Store
"2119 S Halsted St, Chicago, Illinois, 60608",(773) 523-7437,60608,-87.64649993003071,41.853699919499235,Liquor Store
"809 W 58th St, Chicago, Illinois, 60621",(773) 483-4639,60621,-87.64551999999998,41.78879999220975,Liquor Store
"4907 S Ashland Ave, Chicago, Illinois, 60609",(773) 843-2200,60609,-87.66483999999997,41.80442000000005,Liquor Store
"4516 S Ashland Ave, Chicago, Illinois, 60609",(773) 247-1885,60609,-87.6650500227939,41.81170000000003,Liquor Store
"1001 W 45th St, Chicago, Illinois, 60609",(773) 376-8280,60609,-87.65052999999995,41.81239000000005,Liquor Store
"2051 W 47th St, Chicago, Illinois, 60609",(773) 254-6408,60609,-87.67667997446472,41.80848992281745,Liquor Store
"4401 S Oakley Ave, Chicago, Illinois, 60609",(773) 579-1291,60609,-87.68211999999994,41.81350000000003,Liquor Store
"630 W 26th St, Chicago, Illinois, 60616",(312) 225-6568,60616,-87.64279999999997,41.84539006607413,Liquor Store
"4723 S Washtenaw Ave, Chicago, Illinois, 60632",(773) 376-4100,60632,-87.69171999999998,41.807450000000074,Liquor Store
"2456 W 47th Pl, Chicago, Illinois, 60632",(773) 376-3880,60632,-87.68666005107042,41.80755006607417,Liquor Store
"6301 S Wentworth Ave, Chicago, Illinois, 60621",(773) 224-1926,60621,-87.63012994445748,41.779780025535274,Liquor Store
"200 W North Ave, Chicago, Illinois, 60610",(708) 453-4646,60610,-87.63475999999997,41.91118000000006,Liquor Store
"1710 N Wells St, Chicago, Illinois, 60614",(312) 255-0724,60614,-87.63479999999998,41.91339000000005,Liquor Store
"1233 N Wells St, Chicago, Illinois, 60610",(312) 229-1400,60610,-87.63447998441943,41.90482005107048,Liquor Store
"1512 N Wells St, Chicago, Illinois, 60610",(312) 274-0378,60610,-87.63470004443398,41.90957000000003,Liquor Store
"1538 N Wells St, Chicago, Illinois, 60610",(312) 642-5106,60610,-87.63471006996922,41.91026000000005,Liquor Store
"1532 N Wells St, Chicago, Illinois, 60610",(312) 943-1777,60610,-87.63471006996922,41.91012000000006,Liquor Store
"10 E Division St, Chicago, Illinois, 60610",(312) 642-7837,60610,-87.62832999999995,41.90397000000007,Liquor Store
"343 W Erie St, Chicago, Illinois, 60654",(312) 268-2444,60654,-87.63772999999998,41.8938999922098,Liquor Store
"15 W Division St, Chicago, Illinois, 60610",(312) 337-4349,60610,-87.62934999999999,41.903929999423156,Liquor Store
"678 N Orleans St, Chicago, Illinois, 60654",(312) 664-5496,60654,-87.63716005164736,41.89462000000003,Liquor Store
"600 W Chicago Ave, Chicago, Illinois, 60654",(312) 822-2900,60654,-87.64281006059146,41.896490009521095,Liquor Store
"2021 W Fulton St, Chicago, Illinois, 60612",(312) 982-2196,60612,-87.67782999999997,41.88673000000006,Liquor Store
"2323 W Fulton St, Chicago, Illinois, 60612",(312) 226-0932,60612,-87.68520999999998,41.886609999423115,Liquor Store
"935 N Damen Ave, Chicago, Illinois, 60622",(773) 772-5771,60622,-87.67710994445744,41.8987800255353,Liquor Store
"859 N Damen Ave, Chicago, Illinois, 60622",(773) 235-3116,60622,-87.6770599955279,41.89761000000004,Liquor Store
"1916 W Chicago Ave, Chicago, Illinois, 60622",(773) 904-1414,60622,-87.6754100255352,41.896000033325556,Liquor Store
"1636 W Chicago Ave, Chicago, Illinois, 60622",(312) 829-1458,60622,-87.66872002553521,41.896080000576944,Liquor Store
"1756 W Chicago Ave, Chicago, Illinois, 60622",(312) 850-1813,60622,-87.6719400255352,41.89603000057696,Liquor Store
"1303 N Milwaukee Ave, Chicago, Illinois, 60622",(773) 252-4081,60622,-87.66952999999995,41.905350000000055,Liquor Store
"2120 W Division St, Chicago, Illinois, 60622",(872) 808-2440,60622,-87.6805900510704,41.903140011685466,Liquor Store
"2642 W Division St, Chicago, Illinois, 60622",(773) 384-5770,60622,-87.6936700255352,41.902960011685465,Liquor Store
"740 N Damen Ave, Chicago, Illinois, 60622",(312) 733-4060,60622,-87.67705999999998,41.89536000000004,Liquor Store
"1821 W Hubbard St, Chicago, Illinois, 60622",(312) 455-0101,60622,-87.67285997446476,41.889779922817475,Liquor Store
"2636 W Chicago Ave, Chicago, Illinois, 60622",(872) 802-4868,60622,-87.6932200510704,41.89572005886078,Liquor Store
"2249 W Hubbard St, Chicago, Illinois, 60612",(312) 733-5070,60612,-87.68382999942304,41.8895799811013,Liquor Store
"756 N Western Ave, Chicago, Illinois, 60612",(773) 227-1333,60612,-87.68684999999994,41.89534000000003,Liquor Store
"2145 W Division St, Chicago, Illinois, 60622",(773) 235-2244,60622,-87.68148997446474,41.90307992281749,Liquor Store
"2158 W Chicago Ave, Chicago, Illinois, 60622",(773) 384-5562,60622,-87.6817800255352,41.89587000057696,Liquor Store
"1801 W Division St, Chicago, Illinois, 60622",(773) 782-4400,60622,-87.6725500255352,41.90321999220975,Liquor Store
"1670 W Division St, Chicago, Illinois, 60622",(773) 252-6499,60622,-87.67022999999995,41.903310077182645,Liquor Store
"1367 W Erie St, Chicago, Illinois, 60642",(312) 374-3487,60642,-87.66200999999995,41.89343995946119,Liquor Store
"545 W Diversey Pkwy, Chicago, Illinois, 60614",(773) 525-7775,60614,-87.64323999999993,41.93280000000004,Liquor Store
"2510 N Clybourn Ave, Chicago, Illinois, 60614",(773) 525-7006,60614,-87.67315999999994,41.92725000000007,Liquor Store
"2747 N Clark St, Chicago, Illinois, 60614",(773) 244-8202,60614,-87.64483999999999,41.932570000000055,Liquor Store
"2732 N Clark St, Chicago, Illinois, 60614",(773) 880-1266,60614,-87.64479000447203,41.93221993060776,Liquor Store
"2468 N Clark St, Chicago, Illinois, 60614",(773) 661-2453,60614,-87.6415500011538,41.92733000000004,Liquor Store
"1416 W Irving Park Rd, Chicago, Illinois, 60613",(773) 697-8529,60613,-87.66502002553517,41.954350077182646,Liquor Store
"3721 N Southport Ave, Chicago, Illinois, 60613",(773) 799-8683,60613,-87.66406999999998,41.94963000000007,Liquor Store
"733 W Sheridan Rd, Chicago, Illinois, 60613",(773) 857-0425,60613,-87.6492399489295,41.952729926712585,Liquor Store
"3738 N Broadway St, Chicago, Illinois, 60613",(773) 661-1164,60613,-87.64908999999994,41.95030000000003,Liquor Store
"3530 N Southport Ave, Chicago, Illinois, 60657",(773) 360-1320,60657,-87.66401000836716,41.946060000000045,Liquor Store
"1658 W Belmont Ave, Chicago, Illinois, 60657",(773) 244-6415,60657,-87.6709699233943,41.93968000057697,Liquor Store
"1351 W Belmont Ave, Chicago, Illinois, 60657",(773) 327-6934,60657,-87.66307999999998,41.93970993392598,Liquor Store
"1238 W Belmont Ave, Chicago, Illinois, 60657",(773) 880-0460,60657,-87.66047006939225,41.939790069969305,Liquor Store
"3166 N Lincoln Ave, Chicago, Illinois, 60657",(773) 960-6267,60657,-87.66817999999995,41.939310000000035,Liquor Store
"3501 N Lincoln Ave, Chicago, Illinois, 60657",(773) 248-6272,60657,-87.67243999999994,41.94512000000003,Liquor Store
"2878 N Lincoln Ave, Chicago, Illinois, 60657",(773) 880-5338,60657,-87.66064999999998,41.93390000000005,Liquor Store
"3356 N Lincoln Ave, Chicago, Illinois, 60657",(773) 871-6888,60657,-87.67092999999994,41.94292000000007,Liquor Store
"3055 N Sheffield Ave, Chicago, Illinois, 60657",(773) 697-3317,60657,-87.65402998831452,41.93795998167821,Liquor Store
"3308 N Broadway, Chicago, Illinois, 60657",(773) 477-6100,60657,-87.64447999999999,41.94219000000004,Liquor Store
"3123 N Broadway St, Chicago, Illinois, 60657",(773) 348-8058,60657,-87.64432999999997,41.93826000000007,Liquor Store
"3241 N Broadway St, Chicago, Illinois, 60657",(773) 248-8433,60657,-87.64441996277931,41.941470025535295,Liquor Store
"2804 N Clark St, Chicago, Illinois, 60657",(773) 549-7800,60657,-87.64502999999996,41.932900000000075,Liquor Store
"3178 N Clark St, Chicago, Illinois, 60657",(773) 327-1023,60657,-87.65051999999997,41.939760000000035,Liquor Store
"2806 N Clark St, Chicago, Illinois, 60657",(773) 296-6304,60657,-87.64508999999998,41.932990000000075,Liquor Store
"3338 N Clark St, Chicago, Illinois, 60657",(773) 857-3039,60657,-87.65289999999999,41.94268000000005,Liquor Store
"3510 N Halsted St, Chicago, Illinois, 60657",(773) 698-7031,60657,-87.64946999999995,41.945760000000064,Liquor Store
"2815 N Ashland Ave, Chicago, Illinois, 60657",(773) 880-8400,60657,-87.66788999999994,41.93296000000004,Liquor Store
"1408 W Diversey Pkwy, Chicago, Illinois, 60614",(773) 857-2989,60614,-87.66401002553516,41.93249002611219,Liquor Store
"4553 N Clark St, Chicago, Illinois, 60640",(773) 989-1025,60640,-87.66666997720606,41.96513995224783,Liquor Store
"2009 W Roscoe St, Chicago, Illinois, 60618",(773) 661-9519,60618,-87.67886002553519,41.94318992281746,Liquor Store
"3938 N Sheridan Rd, Chicago, Illinois, 60613",(773) 857-3041,60613,-87.65455002668904,41.95389000000006,Liquor Store
